game_id,official_name,official_type
2000020794,Derek Amell,Linesman
2000020795,Lance Roberts,Referee
2000020796,Stephane Provost,Linesman
2000020797,Ray Scapinello,Linesman
2000020798,Mike Hasenfratz,Referee
2000020799,Randy Mitton,Linesman
2000020800,Steve Miller,Linesman
2000020801,Dean Warren,Referee
2000020802,Dan O'Halloran,Referee
2000020803,Rob Shick,Referee
2000020804,Pierre Racicot,Linesman
2000020805,Dan O'Rourke,Linesman
2000020806,Darren Gibbs,Linesman
2000020807,Wayne Bonney,Linesman
2000020808,Mike Cvik,Linesman
2000020809,Don Koharski,Referee
2000020810,Mark Pare,Linesman
2000020811,Brian Mach,Linesman
2000020812,Vaughan Rody,Linesman
2000020813,Mark Faucette,Referee
2000020814,Mike Cvik,Linesman
2000020815,Brian Murphy,Referee
2000020816,Michael McGeough,Referee
2000020817,Rob Martell,Referee
2000020818,Dan O'Rourke,Linesman
2000020819,Brad Lazarowich,Linesman
2000020820,Wayne Bonney,Linesman
2000020821,Steve Miller,Linesman
2000020822,Tony Sericolo,Linesman
2000020823,Marc Joannette,Referee
2000020824,Stephen Walkom,Referee
2000020825,Bill McCreary,Referee
2000020826,Paul Devorski,Referee
2000020827,Scott Zelkin,Referee
2000020828,Mark Pare,Linesman
2000020829,Greg Devorski,Linesman
2000020830,Brad Watson,Referee
2000020831,Lonnie Cameron,Linesman
2000020832,Steve Miller,Linesman
2000020833,Scott Driscoll,Linesman
2000020834,Rob Shick,Referee
2000020835,Stephane Provost,Linesman
2000020836,Kerry Fraser,Referee
2000020837,Mike Cvik,Linesman
2000020838,Shane Heyer,Referee
2000020839,Richard Trottier,Referee
2000020840,Vaughan Rody,Linesman
2000020841,Steve Miller,Linesman
2000020842,Terry Gregson,Referee
2000020843,Dan O'Rourke,Linesman
2000020844,Jonny Murray,Linesman
2000020845,Paul Stewart,Referee
2000020846,Don Henderson,Linesman
2000020847,David Brisebois,Linesman
2000020848,Brian Murphy,Referee
2000020849,Lyle Seitz,Linesman
2000020850,Mark Pare,Linesman
2000020851,Jonny Murray,Linesman
2000020852,Greg Devorski,Linesman
2000020853,Andy McElman,Linesman
2000020854,Brad Watson,Referee
2000020855,Blaine Angus,Referee
2000020856,Kevin Maguire,Referee
2000020857,Brad Kovachik,Linesman
2000020858,Gerry Gauthier,Linesman
2000020859,Tim Nowak,Linesman
2000020860,Stephen Walkom,Referee
2000020861,Rob Martell,Referee
2000020862,Tim Nowak,Linesman
2000020863,Pat Dapuzzo,Linesman
2000020864,Brad Watson,Referee
2000020865,Brad Kovachik,Linesman
2000020866,Don Koharski,Referee
2000020867,Kevin Maguire,Referee
2000020868,Pierre Racicot,Linesman
2000020869,Bill McCreary,Referee
2000020870,Scott Driscoll,Linesman
2000020871,Mike Cvik,Linesman
2000020872,Kevin Collins,Linesman
2000020873,Marc Joannette,Referee
2000020874,Lance Roberts,Referee
2000020875,Brad Watson,Referee
2000020876,Dennis LaRue,Referee
2000020877,Blaine Angus,Referee
2000020878,Gerry Gauthier,Linesman
2000020879,Don Van Massenhoven,Referee
2000020880,Pierre Champoux,Linesman
2000020881,Pierre Racicot,Linesman
2000020882,Dean Warren,Referee
2000020883,Bill McCreary,Referee
2000020884,Dave Jackson,Referee
2000020885,Randy Mitton,Linesman
2000020886,Kevin Collins,Linesman
2000020887,Greg Kimmerly,Referee
2000020888,Jean Morin,Linesman
2000020889,Tony Sericolo,Linesman
2000020890,Kevin Pollock,Referee
2000020891,Mike Cvik,Linesman
2000020892,Randy Mitton,Linesman
2000020893,Brad Kovachik,Linesman
2000020894,Dan Schachte,Linesman
2000020895,Dave Jackson,Referee
2000020897,Lonnie Cameron,Linesman
2000020898,Thor Nelson,Linesman
2000020899,Mark Faucette,Referee
2000020900,Stephen Walkom,Referee
2000020901,Dan Marouelli,Referee
2000020902,Brad Watson,Referee
2000020903,Darren Gibbs,Linesman
2000020904,Rob Martell,Referee
2000020905,Kevin Maguire,Referee
2000020906,Lonnie Cameron,Linesman
2000020907,Brian Murphy,Referee
2000020908,Marc Joannette,Referee
2000020909,Mark Faucette,Referee
2000020910,Scott Zelkin,Referee
2000020911,Dave Jackson,Referee
2000020912,Paul Devorski,Referee
2000020913,Tony Sericolo,Linesman
2000020914,Pierre Racicot,Linesman
2000020915,Rob Shick,Referee
2000020916,Dan O'Halloran,Referee
2000020917,Bernard Degrace,Referee
2000020918,Darren Gibbs,Linesman
2000020919,Stephane Auger,Referee
2000020920,Don Henderson,Linesman
2000020921,Gerry Gauthier,Linesman
2000020922,Mark Pare,Linesman
2000020923,Greg Devorski,Linesman
2000020924,Lance Roberts,Referee
2000020925,Brian Murphy,Referee
2000020926,Tony Sericolo,Linesman
2000020927,Michael McGeough,Referee
2000020928,Shane Heyer,Referee
2000020929,Mike Hasenfratz,Referee
2000020930,Don Van Massenhoven,Referee
2000020931,Kevin Maguire,Referee
2000020932,Kevin Collins,Linesman
2000020933,Paul Devorski,Referee
2000020934,Andy McElman,Linesman
2000020935,Scott Zelkin,Referee
2000020936,Brad Meier,Referee
2000020937,Greg Kimmerly,Referee
2000020938,Marc Joannette,Referee
2000020939,Brian Murphy,Referee
2000020940,Thor Nelson,Linesman
2000020941,Mark Wheler,Linesman
2000020942,Kevin Collins,Linesman
2000020943,Bernard Degrace,Referee
2000020944,Paul Stewart,Referee
2000020945,Greg Kimmerly,Referee
2000020946,Mark Faucette,Referee
2000020947,Wayne Bonney,Linesman
2000020948,Kelly Sutherland,Referee
2000020949,Tim Peel,Referee
2000020950,Don Henderson,Linesman
2000020951,Stephen Walkom,Referee
2000020952,Brian Mach,Linesman
2000020953,Mark Wheler,Linesman
2000020954,Brad Lazarowich,Linesman
2000020955,Mark Pare,Linesman
2000020956,Paul Stewart,Referee
2000020957,Jean Morin,Linesman
2000020958,Dennis LaRue,Referee
2000020959,Pierre Racicot,Linesman
2000020960,Tim Nowak,Linesman
2000020961,Dan Marouelli,Referee
2000020962,Brian Mach,Linesman
2000020963,Kevin Maguire,Referee
2000020964,Dennis LaRue,Referee
2000020965,Tim Peel,Referee
2000020966,Richard Trottier,Referee
2000020967,Darren Gibbs,Linesman
2000020968,Lonnie Cameron,Linesman
2000020970,Randy Mitton,Linesman
2000020971,Stephen Walkom,Referee
2000020972,Ray Scapinello,Linesman
2000020973,Gerry Gauthier,Linesman
2000020974,Mike Hasenfratz,Referee
2000020975,Brad Kovachik,Linesman
2000020976,Brian Mach,Linesman
2000020978,Darren Gibbs,Linesman
2000020979,Shane Heyer,Referee
2000020980,Derek Amell,Linesman
2000020981,Scott Zelkin,Referee
2000020982,Don Van Massenhoven,Referee
2000020983,Dan O'Rourke,Linesman
2000020984,Mike Cvik,Linesman
2000020985,Dan Schachte,Linesman
2000020986,Kevin Maguire,Referee
2000020987,Lyle Seitz,Linesman
2000020988,Pat Dapuzzo,Linesman
2000020989,Tony Sericolo,Linesman
2000020990,Lyle Seitz,Linesman
2000020991,Derek Amell,Linesman
2000020992,Don Van Massenhoven,Referee
2000020993,Bernard Degrace,Referee
2000020994,Michael McGeough,Referee
2000020995,Mark Faucette,Referee
2000020996,Randy Mitton,Linesman
2000020997,Brad Meier,Referee
2000020998,Danny McCourt,Linesman
2000021000,Richard Trottier,Referee
2000021001,Kevin Pollock,Referee
2000021002,Rob Martell,Referee
2000021003,Mark Wheler,Linesman
2000021004,Kevin Maguire,Referee
2000021005,Ray Scapinello,Linesman
2000021006,Mike Hasenfratz,Referee
2000021007,Marc Joannette,Referee
2000021008,Stephen Walkom,Referee
2000021009,Tim Nowak,Linesman
2000021010,Greg Devorski,Linesman
2000021011,Bill McCreary,Referee
2000021012,Dan Schachte,Linesman
2000021013,Darren Gibbs,Linesman
2000021014,Scott Zelkin,Referee
2000021015,Dave Jackson,Referee
2000021016,Dan O'Rourke,Linesman
2000021017,Dennis LaRue,Referee
2000021018,Steve Miller,Linesman
2000021019,Richard Trottier,Referee
2000021020,Pierre Racicot,Linesman
2000021021,Jonny Murray,Linesman
2000021022,Shane Heyer,Referee
2000021023,Michael McGeough,Referee
2000021024,Scott Driscoll,Linesman
2000021025,Troy Sartison,Linesman
2000021026,Randy Mitton,Linesman
2000021027,Mike Cvik,Linesman
2000021028,Paul Devorski,Referee
2000021029,Brian Murphy,Referee
2000021030,Pierre Racicot,Linesman
2000021031,Blaine Angus,Referee
2000021032,Dan O'Rourke,Linesman
2000021033,Brian Mach,Linesman
2000021034,Dan Schachte,Linesman
2000021035,Lance Roberts,Referee
2000021036,Tim Peel,Referee
2000021037,Mike Leggo,Referee
2000021038,Pierre Racicot,Linesman
2000021039,Tim Nowak,Linesman
2000021040,Mark Faucette,Referee
2000021041,Kevin Pollock,Referee
2000021042,Kevin Collins,Linesman
2000021043,Lonnie Cameron,Linesman
2000021044,Dan O'Halloran,Referee
2000021045,Scott Driscoll,Linesman
2000021046,Jonny Murray,Linesman
2000021047,Richard Trottier,Referee
2000021048,Rob Shick,Referee
2000021049,Gerry Gauthier,Linesman
2000021050,Andy McElman,Linesman
2000021051,Marc Joannette,Referee
2000021052,Mark Wheler,Linesman
2000021053,Mike Leggo,Referee
2000021054,Jean Morin,Linesman
2000021055,Lyle Seitz,Linesman
2000021056,Rob Shick,Referee
2000021057,Danny McCourt,Linesman
2000021059,Dennis LaRue,Referee
2000021060,Jean Morin,Linesman
2000021061,Mike Hasenfratz,Referee
2000021062,Dan O'Rourke,Linesman
2000021063,Danny McCourt,Linesman
2000021064,Steve Miller,Linesman
2000021065,Pierre Champoux,Linesman
2000021066,Tom Kowal,Referee
2000021067,Pat Dapuzzo,Linesman
2000021068,Greg Kimmerly,Referee
2000021069,Paul Stewart,Referee
2000021070,Andy McElman,Linesman
2000021071,Scott Zelkin,Referee
2000021072,Randy Mitton,Linesman
2000021073,Dan Marouelli,Referee
2000021074,Lonnie Cameron,Linesman
2000021075,Wayne Bonney,Linesman
2000021076,Brad Kovachik,Linesman
2000021077,Paul Stewart,Referee
2000021078,Gordon Broseker,Linesman
2000021079,Steve Miller,Linesman
2000021080,Brad Meier,Referee
2000021081,Dave Jackson,Referee
2000021082,Jean Morin,Linesman
2000021083,Conrad Hache,Referee
2000021084,Steve Miller,Linesman
2000021085,Lance Roberts,Referee
2000021086,Dan Marouelli,Referee
2000021087,Don Henderson,Linesman
2000021088,Kevin Pollock,Referee
2000021089,Gerry Gauthier,Linesman
2000021090,Rob Shick,Referee
2000021091,Dan Schachte,Linesman
2000021092,Michael McGeough,Referee
2000021093,Greg Devorski,Linesman
2000021094,Kevin Collins,Linesman
2000021095,Bill McCreary,Referee
2000021096,Stephane Auger,Referee
2000021097,Mark Pare,Linesman
2000021098,Dan Schachte,Linesman
2000021099,Kevin Maguire,Referee
2000021100,Marc Joannette,Referee
2000021101,Troy Sartison,Linesman
2000021102,Bernard Degrace,Referee
2000021103,Chris Lee,Referee
2000021104,Mike Cvik,Linesman
2000021105,Brad Meier,Referee
2000021106,Tim Peel,Referee
2000021107,Lance Roberts,Referee
2000021108,Troy Sartison,Linesman
2000021109,Pierre Champoux,Linesman
2000021110,Jean Morin,Linesman
2000021111,Pierre Racicot,Linesman
2000021112,Dan O'Rourke,Linesman
2000021113,Kerry Fraser,Referee
2000021114,Stephen Walkom,Referee
2000021115,Dan O'Halloran,Referee
2000021116,Brian Murphy,Referee
2000021117,Paul Devorski,Referee
2000021118,Chris Lee,Referee
2000021119,Brad Kovachik,Linesman
2000021120,Mike Leggo,Referee
2000021121,Kevin Pollock,Referee
2000021122,Brad Meier,Referee
2000021123,Thor Nelson,Linesman
2000021124,Kevin Collins,Linesman
2000021125,Tony Sericolo,Linesman
2000021126,Brad Kovachik,Linesman
2000021127,Danny McCourt,Linesman
2000021128,Troy Sartison,Linesman
2000021129,Conrad Hache,Referee
2000021130,Derek Amell,Linesman
2000021131,Gordon Broseker,Linesman
2000021132,Scott Driscoll,Linesman
2000021133,Randy Mitton,Linesman
2000021135,Scott Zelkin,Referee
2000021136,Mike Leggo,Referee
2000021137,Don Henderson,Linesman
2000021138,Wayne Bonney,Linesman
2000021139,Ray Scapinello,Linesman
2000021140,Tony Sericolo,Linesman
2000021141,Jean Morin,Linesman
2000021142,Brad Meier,Referee
2000021143,Stephane Provost,Linesman
2000021144,Danny McCourt,Linesman
2000021145,Kevin Pollock,Referee
2000021146,Brian Mach,Linesman
2000021147,Rob Martell,Referee
2000021148,Vaughan Rody,Linesman
2000021149,Mike Hasenfratz,Referee
2000021150,Paul Devorski,Referee
2000021151,Tim Peel,Referee
2000021152,Paul Stewart,Referee
2000021153,Scott Driscoll,Linesman
2000021154,Gerry Gauthier,Linesman
2000021155,Vaughan Rody,Linesman
2000021156,Wayne Bonney,Linesman
2000021157,Dean Warren,Referee
2000021158,Ray Scapinello,Linesman
2000021159,Tim Nowak,Linesman
2000021160,Dan O'Rourke,Linesman
2000021161,Mike Cvik,Linesman
2000021162,Kevin Maguire,Referee
2000021163,Don Van Massenhoven,Referee
2000021164,Danny McCourt,Linesman
2000021165,Terry Gregson,Referee
2000021166,Dan Marouelli,Referee
2000021167,Paul Devorski,Referee
2000021168,Andy McElman,Linesman
2000021169,Tom Kowal,Referee
2000021170,Lazarowich,Linesman
2000021171,Lance Roberts,Referee
2000021172,Ray Scapinello,Linesman
2000021173,Pierre Racicot,Linesman
2000021174,Jonny Murray,Linesman
2000021175,Dave Jackson,Referee
2000021176,Andy McElman,Linesman
2000021177,Dan O'Halloran,Referee
2000021178,Vaughan Rody,Linesman
2000021179,Dave Jackson,Referee
2000021180,Lyle Seitz,Linesman
2000021181,Ian Walsh,Referee
2000021182,Shane Heyer,Referee
2000021183,Dan O'Halloran,Referee
2000021184,Wayne Bonney,Linesman
2000021186,Terry Gregson,Referee
2000021187,Tim Nowak,Linesman
2000021188,Andy McElman,Linesman
2000021189,Mark Pare,Linesman
2000021190,Dean Warren,Referee
2000021191,Stephen Walkom,Referee
2000021192,Danny McCourt,Linesman
2000021193,Mike Leggo,Referee
2000021194,Jean Morin,Linesman
2000021195,Greg Devorski,Linesman
2000021196,Rob Martell,Referee
2000021197,Thor Nelson,Linesman
2000021198,Lance Roberts,Referee
2000021199,Brad Watson,Referee
2000021200,Richard Trottier,Referee
2000021201,Marc Joannette,Referee
2000021202,Shane Heyer,Referee
2000021203,Dan O'Halloran,Referee
2000021204,Kelly Sutherland,Referee
2000021205,Mike Hasenfratz,Referee
2000021206,Dan Marouelli,Referee
2000021207,Wayne Bonney,Linesman
2000021208,Scott Driscoll,Linesman
2000021209,Ray Scapinello,Linesman
2000021210,Jean Morin,Linesman
2000021211,Danny McCourt,Linesman
2000021212,Terry Gregson,Referee
2000021213,Thor Nelson,Linesman
2000021214,Bernard Degrace,Referee
2000021215,Derek Amell,Linesman
2000021216,Stephane Auger,Referee
2000021217,Rob Shick,Referee
2000021218,Dean Warren,Referee
2000021219,Rob Martell,Referee
2000021220,Scott Driscoll,Linesman
2000021221,Troy Sartison,Linesman
2000021222,Don Henderson,Linesman
2000021223,Dennis LaRue,Referee
2000021224,Brad Lazarowich,Linesman
2000021225,Ray Scapinello,Linesman
2000021226,Scott Zelkin,Referee
2000021227,Gordon Broseker,Linesman
2000021228,Greg Kimmerly,Referee
2000021229,Thor Nelson,Linesman
2000021230,Bernard Degrace,Referee
2001020001,Derek Amell,Linesman
2001020002,Stephen Walkom,Referee
2001020003,Mark Wheler,Linesman
2001020004,Tom Kowal,Referee
2001020005,Greg Devorski,Linesman
2001020006,Gerry Gauthier,Linesman
2001020007,Paul Devorski,Referee
2001020008,Dave Jackson,Referee
2001020009,Rob Shick,Referee
2001020010,Lonnie Cameron,Linesman
2001020011,Randy Mitton,Linesman
2001020012,Paul Devorski,Referee
2001020013,Mike Hasenfratz,Referee
2001020014,Wayne Bonney,Linesman
2001020015,Brian Murphy,Linesman
2001020016,Ray Scapinello,Linesman
2001020017,Brad Watson,Referee
2001020018,Tom Kowal,Referee
2001020019,Jean Morin,Linesman
2001020020,Scott Driscoll,Linesman
2001020021,Kevin Maguire,Referee
2001020022,Brian Mach,Linesman
2001020023,Randy Mitton,Linesman
2001020024,Mark Wheler,Linesman
2001020025,Troy Sartison,Linesman
2001020026,Bill McCreary,Referee
2001020027,Mike Leggo,Referee
2001020028,Steve Miller,Linesman
2001020029,Kerry Fraser,Referee
2001020030,Dan Schachte,Linesman
2001020031,Brian Murphy,Linesman
2001020032,Dan Marouelli,Referee
2001020033,Steve Miller,Linesman
2001020034,Terry Gregson,Referee
2001020035,Jonny Murray,Linesman
2001020036,Mike Leggo,Referee
2001020037,Andy McElman,Linesman
2001020038,Bill McCreary,Referee
2001020039,Vaughan Rody,Linesman
2001020040,Mike Cvik,Linesman
2001020041,Brad Watson,Referee
2001020042,Mark Pare,Linesman
2001020043,Pat Dapuzzo,Linesman
2001020044,Chris Rooney,Referee
2001020045,Thor Nelson,Linesman
2001020046,Ian Walsh,Referee
2001020047,Steve Miller,Linesman
2001020048,Jonny Murray,Linesman
2001020049,Andy McElman,Linesman
2001020050,Dan Schachte,Linesman
2001020051,Tom Kowal,Referee
2001020052,Randy Mitton,Linesman
2001020053,BILL McCREARY,Referee
2001020054,Kerry Fraser,Referee
2001020055,Greg Devorski,Linesman
2001020056,Eric Furlatt,Referee
2001020057,Brad Meier,Referee
2001020058,Don Henderson,Linesman
2001020059,Pierre Champoux,Linesman
2001020060,Ray Scapinello,Linesman
2001020062,Thor Nelson,Linesman
2001020063,Pat Dapuzzo,Linesman
2001020064,Andy McElman,Linesman
2001020065,Pierre Racicot,Linesman
2001020066,Lonnie Cameron,Linesman
2001020067,Don Koharski,Referee
2001020068,Brad Meier,Referee
2001020069,Brad Lazarowich,Linesman
2001020070,Bill McCreary,Referee
2001020071,Jonny Murray,Linesman
2001020072,WARREN,Referee
2001020073,Vaughan Rody,Linesman
2001020074,Gerry Gauthier,Linesman
2001020075,Brian Murphy,Linesman
2001020076,Derek Amell,Linesman
2001020077,Marc Joannette,Referee
2001020078,Don Van Massenhoven,Referee
2001020079,Rob Shick,Referee
2001020080,Vaughan Rody,Linesman
2001020081,Mike Cvik,Linesman
2001020082,Rob Martell,Referee
2001020083,Brad Kovachik,Linesman
2001020084,Scott Zelkin,Referee
2001020085,Dave Jackson,Referee
2001020086,Mark Faucette,Referee
2001020087,Marc Joannette,Referee
2001020088,Rob Martell,Referee
2001020089,Bill McCreary,Referee
2001020090,Terry Gregson,Referee
2001020091,Blaine Angus,Referee
2001020092,Stephane Provost,Linesman
2001020093,Dennis LaRue,Referee
2001020094,Mike Hasenfratz,Referee
2001020095,Brad Watson,Referee
2001020096,Tim Peel,Referee
2001020097,Gerry Gauthier,Linesman
2001020098,Paul Devorski,Referee
2001020099,Mark Pare,Linesman
2001020100,Tim Nowak,Linesman
2001020101,Marc Joannette,Referee
2001020102,Thor Nelson,Linesman
2001020103,Danny McCourt,Linesman
2001020104,Blaine Angus,Referee
2001020105,Steve Barton,Linesman
2001020106,Dan O'Halloran,Referee
2001020107,Mark Pare,Linesman
2001020108,Mark Faucette,Referee
2001020109,Ray Scapinello,Linesman
2001020110,Andy McElman,Linesman
2001020111,Marc Joannette,Referee
2001020112,Rob Shick,Referee
2001020113,David Brisebois,Linesman
2001020114,Mark Wheler,Linesman
2001020115,Gerry Gauthier,Linesman
